Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780627953,5000,,Aggregated,361.100000,0.000000,100,110,130,140,490,2500,5100,6500,8200,10000,12000,70509,0,100,388.57656653086934,0.5616580001515104,12097.536279999986,11039.05203591031
1780627954,5000,,Aggregated,361.100000,0.000000,100,110,130,140,490,2500,5100,6500,8200,10000,12000,70509,0,100,388.57656653086934,0.5616580001515104,12097.536279999986,11039.05203591031
1780627955,5000,,Aggregated,299.100000,0.000000,100,110,130,140,610,2900,5800,7700,10000,13000,16000,70945,0,100,442.17329559050086,0.5616580001515104,15824.262662001274,11040.28455846078
1780627956,5000,,Aggregated,299.100000,0.000000,100,110,130,140,610,2900,5800,7700,10000,13000,16000,70945,0,100,442.17329559050086,0.5616580001515104,15824.262662001274,11040.28455846078
1780627957,5000,,Aggregated,299.100000,0.000000,100,110,130,140,610,2900,5800,7700,10000,13000,16000,70945,0,100,442.17329559050086,0.5616580001515104,15824.262662001274,11040.28455846078
1780627958,5000,,Aggregated,254.000000,0.000000,100,110,130,140,730,3400,6800,9300,13000,16000,17000,71436,0,100,516.1561771075657,0.5616580001515104,16773.659316000703,11039.804132370233
1780627959,5000,,Aggregated,254.000000,0.000000,100,110,130,140,730,3400,6800,9300,13000,16000,17000,71436,0,100,516.1561771075657,0.5616580001515104,16773.659316000703,11039.804132370233
1780627960,5000,,Aggregated,254.000000,0.000000,100,110,130,140,730,3400,6800,9300,13000,16000,17000,71436,0,100,516.1561771075657,0.5616580001515104,16773.659316000703,11039.804132370233
1780627961,5000,,Aggregated,180.700000,0.000000,100,110,130,150,860,4100,8300,12000,15000,16000,18000,71995,0,100,616.632259802265,0.5616580001515104,17950.081078999574,11045.587999166608
1780627962,5000,,Aggregated,180.700000,0.000000,100,110,130,150,860,4100,8300,12000,15000,16000,18000,71995,0,100,616.632259802265,0.5616580001515104,17950.081078999574,11045.587999166608
1780627963,5000,,Aggregated,180.700000,0.000000,100,110,130,150,860,4100,8300,12000,15000,16000,18000,71995,0,100,616.632259802265,0.5616580001515104,17950.081078999574,11045.587999166608
1780627964,5000,,Aggregated,162.100000,0.000000,100,110,130,150,960,4500,10000,13000,17000,22000,22000,72351,0,100,691.0710162714553,0.5616580001515104,21813.91457999962,11045.607593537063
1780627965,5000,,Aggregated,162.100000,0.000000,100,110,130,150,960,4500,10000,13000,17000,22000,22000,72351,0,100,691.0710162714553,0.5616580001515104,21813.91457999962,11045.607593537063
1780627966,5000,,Aggregated,162.100000,0.000000,100,110,130,150,960,4500,10000,13000,17000,22000,22000,72351,0,100,691.0710162714553,0.5616580001515104,21813.91457999962,11045.607593537063
1780627967,5000,,Aggregated,156.600000,0.000000,100,110,130,150,1200,5000,12000,15000,19000,22000,24000,72728,0,100,777.4594872203975,0.5616580001515104,24091.358566000054,11043.445220547794
1780627968,5000,,Aggregated,156.600000,0.000000,100,110,130,150,1200,5000,12000,15000,19000,22000,24000,72728,0,100,777.4594872203975,0.5616580001515104,24091.358566000054,11043.445220547794
1780627969,5000,,Aggregated,156.600000,0.000000,100,110,130,150,1200,5000,12000,15000,19000,22000,24000,72728,0,100,777.4594872203975,0.5616580001515104,24091.358566000054,11043.445220547794
1780627970,5000,,Aggregated,145.400000,0.000000,100,110,130,150,1400,5700,14000,18000,22000,27000,30000,73262,6,100,915.6774916664857,0.5616580001515104,30377.027480000834,11045.81309546559
